id,idx,count,awf,nwf,acl,ncl,p_awf,p_acl,p_nwf,p_ncl,p_awf_nwf,p_awf_ncl,p_acl_nwf,p_acl_ncl,ic_awf_nwf,ic_awf_ncl,ic_acl_nwf,ic_acl_ncl,pmi_awf_nwf,pmi_awf_ncl,pmi_acl_nwf,pmi_acl_ncl,vd_awf_nwf,vd_awf_nct,vd_act_nwf,vd_act_nct,s_awf,s_acl
147,1,1,economic,times,127.0,758.0,-8.939428391798009,-4.76527776174866,-9.374461425351337,-3.92431334337861,-4.821931674979552,-4.512617924709484,-4.512617924709484,-5.62042747085591,8.505619575562582,5.472146730069615,10.79822748247065,6.594047190362323,4.117496716818456,4.426810467088525,0.25265983703917616,-0.8551497091072502,0.532632106621179,0.4583206869573715,0.4912602872542413,0.29584078804058,0.3275,0.3737082119127675
148,0,1,harshest,critics,3.0,934.0,-16.253783713635315,-11.521854463450957,-14.82524009624296,-8.833155508464058,-4.95041797114944,-3.750480400640688,-3.750480400640688,-9.42404741640499,5.963323834923927,5.044522179481743,10.22800577586302,6.94500639218253,11.303365742485875,12.503303312994626,7.771374062810269,2.0978070470459667,0.6713564348203916,0.8892430335193994,0.709456627107142,0.8767498787401972,None,None
148,1,1,mainstream,critics,None,934.0,None,None,-14.82524009624296,-8.833155508464058,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
149,0,1,holistic,specialist,None,860.0,None,None,-13.756893990727914,-5.817460231470195,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
149,1,1,viral,specialist,None,860.0,None,None,-13.756893990727914,-5.817460231470195,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
150,0,1,hopeless,streak,60.0,480.0,-14.870059094498668,-10.24851004873767,-14.093327729803038,-7.104134923768088,None,-10.89178370321831,-10.89178370321831,-8.897994880969849,8.456912631275538,6.41124388665227,11.0735575594987,7.338801162768995,None,3.9782753912803575,-0.643273654480641,1.3505151677678207,0.7726990873238692,0.7752129619957021,0.7619322169365906,0.6708042041360159,0.758421052631579,0.758421052631579
150,1,1,romantic,streak,54.0,480.0,-10.871279201447793,-5.355953555027005,-14.093327729803038,-7.104134923768088,-7.432352084581013,-6.569855608330948,-6.569855608330948,-6.296965515406618,8.89909065213915,6.234229064946632,11.45290997791871,7.2034591319764445,3.43892711686678,4.301423593116845,-1.2139020533039426,-0.9410119603796128,0.7688291261625293,0.6769412235413277,0.7493682340992665,0.5666509827440984,0.828,0.7609627748929781
151,0,1,huge,music,28.0,151.0,-8.286438768193117,-6.58481928181688,-9.64334940134449,-6.779382621085287,-12.756799530955702,-7.932371095539156,-7.932371095539156,-7.173006229760247,10.058297051420924,6.62661443464174,10.897544468064911,6.924948151009383,-4.470360762762585,0.35406767265396066,-1.3475518137222764,-0.5881869479433677,0.5845772294687663,0.5687387986895334,0.5995084664945358,0.6061198055785362,0.6907407407407409,0.6642383027284987
151,1,1,international,music,127.0,151.0,-8.519966840405152,-4.76527776174866,-9.64334940134449,-6.779382621085287,-9.697905841902132,-6.74184918948973,-6.74184918948973,-5.797676438432289,9.517343752813877,6.25633060747334,10.79822748247065,6.594047190362323,-1.1779390014969806,1.778117650915422,-1.97657142774107,-1.0323986766836288,0.5768646966396289,0.612455063870696,0.5741551740630373,0.6141296354165788,0.18304347826086997,0.3737082119127675
152,0,1,huge,importance,28.0,49.0,-8.286438768193117,-6.58481928181688,-11.833619149676021,-5.535037799345013,-7.268849233983485,-4.447588709900663,-4.447588709900663,-6.031705860722278,10.058297051420924,6.62661443464174,10.897544468064911,6.924948151009383,1.0175895342096313,3.8388500582924534,2.1372305719162163,0.5531134210946016,0.5860615098623407,0.556019352420347,0.46040102159591867,0.437391353938259,0.6907407407407409,0.6642383027284987
152,1,1,strategic,importance,127.0,49.0,-10.813534983335611,-4.76527776174866,-11.833619149676021,-5.535037799345013,-5.589249859124255,-3.946921139096123,-3.946921139096123,-4.203048161298652,8.367922628610502,5.250741206133385,10.79822748247065,6.594047190362323,5.224285124211356,6.866613844239488,0.8183566226525367,0.5622296004500082,0.4789019539949928,0.3217426056663061,0.3408236863385876,0.1977666866507506,0.51875,0.3737082119127675
153,0,1,huge,house,28.0,229.0,-8.286438768193117,-6.58481928181688,-10.09850984670782,-6.384266749915122,-8.092185719963421,-7.072820395096491,-7.072820395096491,-6.984767315935009,10.058297051420924,6.62661443464174,10.897544468064911,6.924948151009383,0.19425304822969558,1.213618373096626,-0.48800111327961115,-0.39994803411812985,0.5359611544167171,0.4754464287440374,0.6303760391836507,0.5382359481397252,0.6907407407407409,0.6642383027284987
153,1,1,unknown,house,11.0,229.0,-11.43664203671448,-5.333220301967762,-10.09850984670782,-6.384266749915122,-14.886601586313526,-5.466641408465638,-5.466641408465638,-5.745209463489858,9.780271348492754,6.662943458625158,11.961260669217852,7.592975745859972,-3.449959549599047,5.970000628248841,-0.13342110649787653,-0.4119891615220963,0.6605582518200692,0.5910766903694211,0.4251473250775285,0.3600518167373229,0.565,0.4826139901120551
154,0,1,immediate,democracy,187.0,80.0,-10.291833601767172,-7.0531105284513425,-13.663183338133987,-9.911525706405705,-11.321928094887364,-8.736965594166206,-8.736965594166206,-6.444241052946933,8.807377481553514,5.979707656902334,11.226963830077421,6.96209395613821,-1.0300944931201919,1.554868007600966,-1.6838550657148632,0.6088694755044095,0.6994983254473932,0.7140716703841552,0.6815396656856605,0.7083985083962644,0.41047619047619,0.3962376351506786
154,1,1,sudden,democracy,68.0,80.0,-11.471992027770185,-8.83044369348561,-13.663183338133987,-9.911525706405705,None,-11.321928094887364,-11.321928094887364,-6.056789385339989,9.321024554373421,6.562662765392954,10.48484420691001,6.821228257649139,None,0.15006393288282105,-2.4914844014017543,2.7736543081456206,0.8412684303448229,0.7621159680303613,0.7425658798315505,0.6901222163405474,0.4908,0.5378950513538747
155,0,1,important,species,36.0,269.0,-7.675191246288031,-4.049072114602912,-11.490130880359871,-9.389924185159387,-6.987185912462781,-3.5805954205060346,-3.5805954205060346,-4.6065145075006955,8.83669672959354,5.612870031816956,11.204401265124075,6.6940137524784555,0.6880053338252496,4.094595825781996,0.4684766940968772,-0.5574423928977836,0.5777305478222798,0.5697355390580229,0.5620741452981322,0.6151378997063066,0.648333333333333,0.5203088092154123
155,1,1,commercial,species,62.0,269.0,-9.216582395452232,-2.926321710910842,-11.490130880359871,-9.389924185159387,-9.247053039217892,-1.9723990214066478,-1.9723990214066478,-3.243983872417254,9.834975116293935,6.420233414553822,11.553351739579965,7.0088477609901,-0.030470643765660554,7.244183374045583,0.9539226895041941,-0.31766216150641213,0.7468509952200639,0.6411300180556824,0.5928470001815889,0.5675552415851415,0.3465,0.513775111241064
156,0,1,important,animals,36.0,979.0,-7.675191246288031,-4.049072114602912,-11.530940681749366,-8.437641377241203,-8.869208250550827,-5.330049439442795,-5.330049439442795,-5.616744664628158,8.83669672959354,5.612870031816956,11.204401265124075,6.6940137524784555,-1.194017004262796,2.345141806845236,-1.280977324839883,-1.5676725500252457,0.548440379006911,0.6099954293184758,0.5006757036119585,0.5691725887424046,0.648333333333333,0.5203088092154123
156,1,1,non-commercial,animals,None,979.0,None,None,-11.530940681749366,-8.437641377241203,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
157,0,1,imposing,cartoon,45.0,410.0,-17.663174649773016,-10.412541566786766,-14.58850665183949,-13.16494441701706,None,-10.396604781181859,-10.396604781181859,-10.235216461694032,6.2719883338544005,5.170510770162163,11.096094321331316,7.382510108311862,None,7.266569868591157,0.0159367856049073,0.17732510509273425,0.9002348092906272,1.0445056088275368,0.8073154377179887,0.9159642725305197,0.686296296296296,0.5538373316498314
157,1,1,animated,cartoon,None,410.0,None,None,-14.58850665183949,-13.16494441701706,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
158,0,1,indian,vessels,19.0,157.0,-12.900626507206486,-8.914876624013303,-13.822720104264441,-10.906055330650037,None,-9.162391328756906,-9.162391328756906,-9.909143047339898,9.305045663070645,6.8819429327840815,10.700234579882476,7.228796903602862,None,3.73823517844958,-0.24751470474360282,-0.9942664233265948,0.7725310446180764,0.9112082971085333,0.7569067926883759,0.9723856344044315,0.262,0.21729002941502945
158,1,1,naval,vessels,154.0,157.0,-13.440621222349588,-8.42210590568403,-13.822720104264441,-10.906055330650037,-4.9529379631279555,-4.4075038265934365,-4.4075038265934365,-6.090383362010043,7.901137371078758,5.927563211892554,9.983942057437979,6.655522012033299,8.487683259221633,9.03311739575615,4.014602079090593,2.331722543673986,0.5630335985706894,0.6770897382270562,0.5666115141212844,0.7312610715672334,0.2,0.31920301072374035
159,0,1,interesting,dynamic,131.0,721.0,-8.721815202573541,-3.1870673414481447,-16.400148932300194,-6.164087497852401,-3.337034987277571,-2.726981505593584,-2.726981505593584,-3.052463843251243,9.541733796092856,5.739502686077802,10.981056842919148,6.65889117329594,5.3847802152959705,5.994833696979957,0.46008583585456053,0.13460349819690176,0.5106775915605607,0.3640472634008023,0.4281403905538076,0.27153791930373916,0.733478260869565,0.7173174493326742
159,1,1,social,dynamic,127.0,721.0,-8.022918414291652,-4.76527776174866,-16.400148932300194,-6.164087497852401,-6.263034405833794,-3.777607578663552,-3.777607578663552,-5.012473851622321,8.003140957607311,5.505530365211229,10.79822748247065,6.594047190362323,1.759884008457858,4.2453108356281,0.987670183085108,-0.24719608987366115,0.5296786830125505,0.3854019788057794,0.4738404672233181,0.31126418390186195,0.641875,0.3737082119127675
160,0,1,international,treaty,127.0,550.0,-8.519966840405152,-4.76527776174866,-15.346675519030876,-6.8055592638077425,-2.7557928646286305,-1.9873842228115435,-1.9873842228115435,-2.9059870348325227,9.517343752813877,6.25633060747334,10.79822748247065,6.594047190362323,5.764173975776521,6.532582617593608,2.7778935389371164,1.8592907269161372,0.6423702708911534,0.34150821207492,0.5765780918579773,0.15126889641247987,0.18304347826086997,0.3737082119127675
160,1,1,maritime,treaty,153.0,550.0,-13.747295270937244,-7.560555194854648,-15.346675519030876,-6.8055592638077425,None,-8.638435913990472,-8.638435913990472,-5.7896639428514405,8.520479287145646,6.018582578376178,10.521100934978914,6.856582612208931,None,5.1088593569467715,-1.0778807191358242,1.7708912520032074,0.632526975158442,0.4915769138053152,0.6952747379599458,0.4715176363106387,0.16095238095238099,0.3036348844740957
161,0,1,international,convention,127.0,550.0,-8.519966840405152,-4.76527776174866,-14.00069297422021,-6.8055592638077425,-4.592101036022378,-3.36970861468593,-3.36970861468593,-2.9059870348325227,9.517343752813877,6.25633060747334,10.79822748247065,6.594047190362323,3.9278658043827734,5.150258225719222,1.39556914706273,1.8592907269161372,0.44303252854714004,0.34150821207492,0.5290852946398865,0.15126889641247987,0.18304347826086997,0.3737082119127675
161,1,1,medical,convention,195.0,550.0,-8.175070916201568,-7.468584615033884,-14.00069297422021,-6.8055592638077425,-8.984418458801137,-8.662490363913776,-8.662490363913776,-9.063220154387038,8.50583160565271,5.895283312649893,9.044502748179255,6.132042813580342,-0.8093475425995695,-0.4874194477122078,-1.1939057488798914,-1.5946355393531535,0.6471040598776658,0.4950930421047175,0.8370430696827911,0.6865509045288984,0.2332,0.2332
162,0,1,iraqi,groups,139.0,623.0,-17.24363575825923,-13.713660351527873,-10.185020445396352,-7.937892939540452,None,-14.800090987624994,-14.800090987624994,-13.140339844283277,7.075846762049671,6.08903371553791,9.3732601775843,6.965785249421239,None,2.4435447706342366,-1.0864306360971216,0.5733205072445955,0.6499123031811463,0.6601314177278674,0.6527230397296011,0.6770664719282358,0.16111111111111098,0.2066432805622691
162,1,1,ideological,groups,8.0,623.0,-13.805193654645441,-8.42610485608546,-10.185020445396352,-7.937892939540452,-12.215128486903838,-4.962463054453591,-4.962463054453591,-6.04090436136686,9.307443507065175,6.78381361375847,10.751236132783644,6.88961362598719,1.590065167741603,8.84273060019185,3.46364180163187,2.3852004947186005,0.6552713648028365,0.6360572926701675,0.5642776989086085,0.5764608055661442,0.47681818181818203,0.46945792748917736
163,0,1,iraqi,men,139.0,255.0,-17.24363575825923,-13.713660351527873,-9.624058656037937,-6.251432747192435,-15.361052776983408,-10.776090276262254,-10.776090276262254,-11.005770177676613,7.075846762049671,6.08903371553791,9.3732601775843,6.965785249421239,1.8825829812758226,6.467545481996977,2.9375700752656186,2.7078901738512595,0.6997695396600117,0.6902348990896668,0.7170598051043269,0.6776836907980881,0.16111111111111098,0.2066432805622691
163,1,1,military,men,154.0,255.0,-9.749462433872834,-8.42210590568403,-9.624058656037937,-6.251432747192435,-7.586265717382236,-6.244708815745942,-6.244708815745942,-8.700267630702362,9.4820136112988,6.503799023148043,9.983942057437979,6.655522012033299,2.1631967164905976,3.504753618126892,2.1773970899380872,-0.27816172501833236,0.5167628220087084,0.542554218700309,0.6098814468838711,0.6692485219791737,0.15684210526315803,0.31920301072374035
164,0,1,japanese,waters,22.0,269.0,-13.590104230158706,-10.120695386917127,-12.170528967115072,-9.389924185159387,-12.814582465906277,-10.814582465906277,-10.814582465906277,-10.787844272215256,9.115767877917635,6.66612703186106,10.741905895828019,7.248693518133992,0.7755217642524297,2.7755217642524297,-0.6938870789891496,-0.6671488852981291,0.7549086657036774,0.7485820048827725,0.7120286707111703,0.7122894234425671,0.153571428571429,0.1943782815481265
164,1,1,territorial,waters,82.0,269.0,-14.143538396929804,-5.871615198299855,-12.170528967115072,-9.389924185159387,-5.346976915823279,-4.860386155519401,-4.860386155519401,-5.853732207871714,7.683627227167101,5.913143782659528,10.94241523085887,6.831198579678972,8.796561481106526,9.283152241410402,1.011229042780454,0.017882990428140566,0.6419213164402893,0.6346437755347578,0.6196381766008352,0.6332798186119175,0.535625,0.34209800647853933
165,0,1,key,scientist,None,805.0,None,None,-13.758097239372214,-10.65287698960589,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
165,1,1,russian,scientist,22.0,805.0,-13.789730537257638,-10.120695386917127,-13.758097239372214,-10.65287698960589,-10.227014193649133,-8.642051692927977,-8.642051692927977,-9.010318294938996,7.95046542364228,5.558476826552498,10.741905895828019,7.248693518133992,3.562716343608505,5.147678844329661,1.4786436939891505,1.1103770919781315,0.6349926551400109,0.8303218286939075,0.6546987657379112,0.7705319881001825,0.273125,0.1943782815481265
166,0,1,kindly,men,57.0,255.0,-17.962734931631925,-7.669230862027321,-9.624058656037937,-6.251432747192435,None,-7.151599411354461,-7.151599411354461,-6.401094574450597,6.351896586422838,4.971854548972277,10.858512411637138,6.845563940150545,None,10.811135520277464,0.5176314506728605,1.2681362875767244,0.7657389339397518,0.6774679415993026,0.5852810490764399,0.4318549745249082,0.6745,0.7313589444324737
166,1,1,young,men,10.0,255.0,-7.801748440089118,-6.30976929478714,-9.624058656037937,-6.251432747192435,-2.8901397507085327,-2.7360289201030032,-2.7360289201030032,-2.9686117726231274,7.869877192813439,4.670419560995116,10.4291182495782,6.455277892146588,4.911608689380586,5.065719519986114,3.5737403746841365,3.3411575221640124,0.42560167881994393,0.2117056140196394,0.5526168036148595,0.40965610804026154,0.5685,0.5385389194139196
167,0,1,large,presence,53.0,564.0,-7.3640882923471835,-3.6108899305483,-11.802096432138592,-6.2658147817526695,-6.337524949938381,-4.500020417201073,-4.500020417201073,-4.423324480166585,10.09016122698608,6.755654949138076,11.365433967853868,6.9750043224043585,1.026563342408803,2.8640678751461106,-0.8891304866527729,-0.8124345496182848,0.5145673158821692,0.4689380096002036,0.4688935700779241,0.39051525787278996,0.664444444444444,0.4689695779805115
167,1,1,asian,presence,19.0,564.0,-12.375693119898575,-8.914876624013303,-11.802096432138592,-6.2658147817526695,None,-9.5980525001616,-9.5980525001616,-11.719308597679579,8.907291745716853,5.59439473468743,10.700234579882476,7.228796903602862,None,2.7776406197369745,-0.6831758761482973,-2.8044319736662757,0.6932050760750412,0.701329477435355,0.5348071882204217,0.5644235269235535,0.28,0.21729002941502945
